Datetime,server name,ApplicationName,max CPU utilization,CPUUtilizationDate,max Memory Utilization,MemoryUtilizationDate,Wait type,Wait time(ms),Most expensive query by cpu,Most expensive query by cpu  URL,Most expensive query by physical reads,Most expensive query by physical reads URL ,JobsURL,Cach Hit Ratio
4/29/2025,HC1DBSQ53PV,"AMS,PMD",9,02:24.8,99,09:57.9,OLEDB,79542,"merge into AM_REP_DIM_UPLOAD as target
using (select distinct
		UPLOAD_KEY, 
		UPLOAD_ID, 
		MODEL_ID, 
		UPLOAD_TYPE_CODE, 
		ASSET_ID, 
		IRR_CURRENT_MODEL_ID, 
		IRR_COMPARE_MODEL_ID, 
		TIME_KEY, 
		AS_OF_DATE, 
		MODEL_TYPE_CODE, 
		MODEL",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ab9598c9-634a-4910-9628-20134d7ee795?experience=power-bi&subfolderId=30544,"SELECT [cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0] AS [cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0],[cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Revenue_Par0_1] AS [cube_FactMonthlyMetric_Hotel_Revenue_Par0_1],[cube_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/f4fdedf6-6cb2-4bbf-8eac-f594f6665778?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/bc0fd839-03b7-4342-95a7-8e6afdcbd06b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ53PV,"AMS,PMD",9,02:24.8,99,09:57.9,PREEMPTIVE_COM_QUERYINTERFACE,79543,"merge into AM_REP_DIM_UPLOAD as target
using (select distinct
		UPLOAD_KEY, 
		UPLOAD_ID, 
		MODEL_ID, 
		UPLOAD_TYPE_CODE, 
		ASSET_ID, 
		IRR_CURRENT_MODEL_ID, 
		IRR_COMPARE_MODEL_ID, 
		TIME_KEY, 
		AS_OF_DATE, 
		MODEL_TYPE_CODE, 
		MODEL",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ab9598c9-634a-4910-9628-20134d7ee795?experience=power-bi&subfolderId=30544,"SELECT [cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0] AS [cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0],[cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Revenue_Par0_1] AS [cube_FactMonthlyMetric_Hotel_Revenue_Par0_1],[cube_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/f4fdedf6-6cb2-4bbf-8eac-f594f6665778?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/bc0fd839-03b7-4342-95a7-8e6afdcbd06b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ53PV,"AMS,PMD",9,02:24.8,99,09:57.9,QDS_ASYNC_QUEUE,857579,"merge into AM_REP_DIM_UPLOAD as target
using (select distinct
		UPLOAD_KEY, 
		UPLOAD_ID, 
		MODEL_ID, 
		UPLOAD_TYPE_CODE, 
		ASSET_ID, 
		IRR_CURRENT_MODEL_ID, 
		IRR_COMPARE_MODEL_ID, 
		TIME_KEY, 
		AS_OF_DATE, 
		MODEL_TYPE_CODE, 
		MODEL",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ab9598c9-634a-4910-9628-20134d7ee795?experience=power-bi&subfolderId=30544,"SELECT [cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0] AS [cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0],[cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Revenue_Par0_1] AS [cube_FactMonthlyMetric_Hotel_Revenue_Par0_1],[cube_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/f4fdedf6-6cb2-4bbf-8eac-f594f6665778?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/bc0fd839-03b7-4342-95a7-8e6afdcbd06b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ53PV,"AMS,PMD",9,02:24.8,99,09:57.9,XE_FILE_TARGET_TVF,280014,"merge into AM_REP_DIM_UPLOAD as target
using (select distinct
		UPLOAD_KEY, 
		UPLOAD_ID, 
		MODEL_ID, 
		UPLOAD_TYPE_CODE, 
		ASSET_ID, 
		IRR_CURRENT_MODEL_ID, 
		IRR_COMPARE_MODEL_ID, 
		TIME_KEY, 
		AS_OF_DATE, 
		MODEL_TYPE_CODE, 
		MODEL",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ab9598c9-634a-4910-9628-20134d7ee795?experience=power-bi&subfolderId=30544,"SELECT [cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0] AS [cube_FactMonthlyMetric_Hotel_Average_Daily_Rate0_0],[cube_FactMonthly].[cube_FactMonthlyMetric_Hotel_Revenue_Par0_1] AS [cube_FactMonthlyMetric_Hotel_Revenue_Par0_1],[cube_",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/f4fdedf6-6cb2-4bbf-8eac-f594f6665778?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/bc0fd839-03b7-4342-95a7-8e6afdcbd06b?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ54PV,"BICentral,CXA,DAS,DCA,ESG,IAR,ILM,PAL,SCA,VDS,VTP",31,02:37.5,100,09:58.6,ASYNC_IO_COMPLETION,291063,SELECT TOP 1 DR.TemplateSubmissionID FROM dbo.DocumentRelay DR JOIN vw_CxData_Document D ON D.DocumentID = DR.DocumentID WHERE DR.EntityID = @CompanyID AND DR.EntityTypeID = 2 AND DR.PeriodEnd = @PeriodEnd AND DR.documentType = 'valuation' AND (D.Deleted,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/91ee69a9-e73a-4ca6-9d8e-9672af36f5ad?experience=power-bi&subfolderId=30544,"delete top (1000000)  FROM  [CxData_ScheduledTask_history]
WHERE ISJSON(JsonData) > 0
       AND JSON_VALUE(JsonData, '$.id') IS NOT NULL
       and CONVERT(DATE, JSON_VALUE(JsonData, '$.date'))<'2021-12-31",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/8a03e22f-f527-4fa3-b40d-08064ae3932d?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/d3dc2beb-06fd-418b-8646-d66454a3c22e?experience=power-bi&subfolderId=30544,99
4/29/2025,HC1DBSQ54PV,"BICentral,CXA,DAS,DCA,ESG,IAR,ILM,PAL,SCA,VDS,VTP",31,02:37.5,100,09:58.6,ASYNC_NETWORK_IO,1042874,SELECT TOP 1 DR.TemplateSubmissionID FROM dbo.DocumentRelay DR JOIN vw_CxData_Document D ON D.DocumentID = DR.DocumentID WHERE DR.EntityID = @CompanyID AND DR.EntityTypeID = 2 AND DR.PeriodEnd = @PeriodEnd AND DR.documentType = 'valuation' AND (D.Deleted,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/91ee69a9-e73a-4ca6-9d8e-9672af36f5ad?experience=power-bi&subfolderId=30544,"delete top (1000000)  FROM  [CxData_ScheduledTask_history]
WHERE ISJSON(JsonData) > 0
       AND JSON_VALUE(JsonData, '$.id') IS NOT NULL
       and CONVERT(DATE, JSON_VALUE(JsonData, '$.date'))<'2021-12-31",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/8a03e22f-f527-4fa3-b40d-08064ae3932d?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/d3dc2beb-06fd-418b-8646-d66454a3c22e?experience=power-bi&subfolderId=30544,99
4/29/2025,HC1DBSQ54PV,"BICentral,CXA,DAS,DCA,ESG,IAR,ILM,PAL,SCA,VDS,VTP",31,02:37.5,100,09:58.6,BACKUPBUFFER,290731,SELECT TOP 1 DR.TemplateSubmissionID FROM dbo.DocumentRelay DR JOIN vw_CxData_Document D ON D.DocumentID = DR.DocumentID WHERE DR.EntityID = @CompanyID AND DR.EntityTypeID = 2 AND DR.PeriodEnd = @PeriodEnd AND DR.documentType = 'valuation' AND (D.Deleted,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/91ee69a9-e73a-4ca6-9d8e-9672af36f5ad?experience=power-bi&subfolderId=30544,"delete top (1000000)  FROM  [CxData_ScheduledTask_history]
WHERE ISJSON(JsonData) > 0
       AND JSON_VALUE(JsonData, '$.id') IS NOT NULL
       and CONVERT(DATE, JSON_VALUE(JsonData, '$.date'))<'2021-12-31",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/8a03e22f-f527-4fa3-b40d-08064ae3932d?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/d3dc2beb-06fd-418b-8646-d66454a3c22e?experience=power-bi&subfolderId=30544,99
4/29/2025,HC1DBSQ57PV,,0,02:23.7,100,10:00.0,SOS_WORK_DISPATCHER,39003928,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/9b64acb0-19f0-468e-85d8-46fe26e97a1b?experience=power-bi&subfolderId=30544,DELETE [SSA].[dbo].[DIVFS]  WHERE [AUDIT_DATETIME]<(getdate()-@1,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/aaf7f6d0-4bce-4559-90ea-d55477a82bd9?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/4a735e6e-8ae5-4ef3-8827-441ae99c5f47?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,ASYNC_IO_COMPLETION,34795,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,ASYNC_NETWORK_IO,38837,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,BACKUPBUFFER,36562,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,BACKUPIO,56847,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,BACKUPTHREAD,23453,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,CXCONSUMER,27035,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ60PV,"BWISE,CDSAML,CFX,COMP,DATAMART,EMS,FNIS,HRBFS,HRIS,INFOR,Legal Ebilling,SFDC,SRCIA",18,02:06.9,100,10:00.4,CXPACKET,21258,"SELECT event_data FROM sys.fn_xe_file_target_read_file('L:\ProgramData\ApexSQL\ApexSQLAudit\Auditing\MSSQLSERVER\ActiveSessions\ApexSQLAuditDB_009COMP_PRODErrors_0_133895226165290000.xel', null, null, null",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/248b12fb-2d3b-4763-9b79-5ed30bbcce3c?experience=power-bi&subfolderId=30544,"SELECT * 
FROM Investor_Triage__c
WHERE [Status__c] = 'Failure'
AND( [Error_Message_Long__c] LIKE '%invalid email%'
OR [Error_Message_Long__c] LIKE '% data value too large%'",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/2f7bdf7c-5838-4084-8734-d59401d871a7?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e8beedc3-2013-44f1-b4fc-cfe77cafc087?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,ASYNC_IO_COMPLETION,1450,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,ASYNC_NETWORK_IO,1080,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,BACKUPBUFFER,1534,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,BACKUPIO,5708,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,BACKUPTHREAD,3807,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,LCK_M_S,127,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
4/29/2025,HC1DBSQ62PV,"Appian,distribution,TaxReporting",0,02:39.0,100,10:01.2,LCK_M_U,535,"WITH DB_CPU_Stats 
            AS 
            (SELECT pa.DatabaseID, 
                    DB_Name(pa.DatabaseID) AS [database_name],
                    SUM(CAST(qs.total_worker_time AS bigint) /1000) AS [cpu_time_ms]
            FROM sys.dm_exec_qu",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/ae198797-1065-4b3f-ac15-f01ce6b8e66b?experience=power-bi&subfolderId=30544,"SELECT 
    [Extent1].[Id] AS [Id], 
    [Extent1].[Scope] AS [Scope], 
    [Extent1].[Key] AS [Key], 
    [Extent1].[RobotId] AS [RobotId], 
    [Extent1].[StartDate] AS [StartDate], 
    [Extent1].[EndDate] AS [EndDate], 
    [Extent1].[RobotType",https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/a80a3cde-8d92-43b0-8fb7-e53edbb0154c?experience=power-bi&subfolderId=30544,https://app.powerbi.com/groups/02bf9e72-06fa-4b13-bc8c-86702cd0105d/rdlreports/e028b8f3-3e18-481d-b110-24ba8c55b7dd?experience=power-bi&subfolderId=30544,100
